"","date","id","version","age","age_group","sex","v5","v6","v7","v8","v9","v10","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45A","v45B","v45C","v45D","v45E","v45F","v45G","v45H","v45I","v45J","v46A","v46B","v46C","v46D","v46E","v46F","v46G","v46H","v46I","v46J","v46K","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v59","v60","v61","v62","v63","v64","v65","v66","v103","v67","v69","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v86","v87","v89","v90","v91","v92","v93","v98_B","v100","v101","v102","v88","v104","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129_B","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v156","week","a_date","a_age","a_agegroup","a_sex","a_religion","a_educ","a_v1","a_v2","a_v3","a_v4","a_v5A","a_v6","a_v7A","a_v8","a_v9","a_v10","a_v11","a_v12","a_v13","a_v14","a_v5B","a_v7B","a_v15","a_v16","a_v20","a_v22"
"1595","18/01/2013",15254,1,26,2,2,1,4,4,35,4,3,3,3,1,3,1,4,3,2,1,1,1,2,2,2,9,9,3,3,NA,NA,NA,2,3,3,3,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,2,1,1,3,3,1,1,9,3,1,1,NA,NA,NA,3,3,2,NA,NA,3,1,98,99,4,NA,4,2,1,2,4,2,1,3,3,NA,8,2,8,6,1,1,NA,NA,NA,2,6,NA,NA,9999,8,1,1,2,44,2,1,1,7,4,4,3,1,1,8300,1,1,50,4,"05/02/2013",26,2,2,1,16,1,11,3,99,2,4,3,3,1,3,2,4,2,2,2,4,1,6,1,54
"1596","18/01/2013",13852,1,45,4,1,1,3,2,22,3,3,4,4,2,3,3,4,1,2,3,1,1,3,1,2,4,2,1,3,NA,NA,NA,2,3,4,4,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,6,2,1,2,1,1,1,2,1,2,2,1,1,1,NA,NA,NA,4,6,4,NA,NA,1,2,99,2,5,NA,9,2,1,4,4,1,1,4,4,NA,8,2,1,1,2,2,2,1,NA,2,4,NA,NA,14,5,2,1,1,98,1,1,97,5,5,5,3,1,1,9100,1,1,52,4,"30/01/2013",45,4,1,1,14,1,99,1,99,5,4,4,4,2,2,2,2,4,5,2,4,5,2,1,52
"1597","18/01/2013",13239,2,NA,5,1,1,3,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,5,6,0,0,5,5,NA,NA,NA,5,0,7,0,0,4,0,100,NA,NA,NA,5,5,1,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,6,5,4,1,2,4,98,2,4,3,2,4,1,2,NA,NA,NA,NA,NA,3,2,2,1,1,2,2,2,1,98,2,3,1995,1,15,8,1,1,1,93,1,1,6,4,3,3,4,1,1,6400,3,1,54,4,"28/01/2013",56,5,1,1,15,2,98,6,91,3,5,3,4,1,2,4,4,2,3,4,5,6,2,3,54
"1598","18/01/2013",12656,1,64,6,2,1,5,4,30,3,3,3,4,2,2,1,4,1,2,3,3,1,2,1,4,3,1,1,9,NA,NA,NA,3,2,3,3,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,99,2,1,1,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,6,1,1,NA,NA,2,1,99,99,2,NA,3,2,2,4,4,4,3,2,4,NA,8,8,8,1,2,1,2,1,NA,4,6,NA,NA,14,5,2,1,2,33,2,1,4,3,3,2,2,1,4,3000,1,1,2,4,"30/01/2013",64,6,2,1,14,1,83,6,83,4,3,4,4,2,2,2,3,4,2,3,4,4,3,1,2
"1599","18/01/2013",12849,2,62,6,1,1,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,3,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,7,0,5,0,0,0,0,NA,NA,NA,5,0,5,0,99,0,0,100,NA,NA,NA,2,5,5,2,2,2,1,2,3,3,1,1,1,1,1,1,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,1,1,4,4,1,1,1,1,4,3,3,1,4,1,4,NA,NA,NA,NA,NA,2,8,8,8,1,1,1,2,2,1,1,3,1991,1,16,7,1,1,1,12,2,9,6,5,3,2,3,9,1,7800,3,1,4,4,"07/02/2013",62,6,1,1,16,1,1,5,1,4,2,4,3,1,3,2,4,2,5,2,3,5,22,3,4
"1600","18/01/2013",99999,2,61,6,1,1,2,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,10,6,3,5,6,4,4,NA,NA,NA,10,4,3,4,0,0,2,3,NA,NA,NA,2,2,2,4,4,3,3,2,9,3,2,2,2,1,1,9,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,4,2,1,1,1,2,2,3,1,1,2,3,NA,NA,NA,NA,NA,1,2,2,1,3,2,1,NA,NA,NA,2,6,NA,NA,15,7,2,3,NA,5,2,4,9,7,4,2,3,1,2,6900,1,1,9,4,"30/01/2013",61,6,1,1,15,1,1,5,100,4,3,4,4,3,3,2,4,3,4,2,4,1,2,1,9
"1601","18/01/2013",12581,1,66,6,2,1,3,2,6,5,5,4,4,1,1,3,4,1,2,3,3,1,3,1,4,4,9,3,3,NA,NA,NA,3,2,2,2,1,4,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,3,1,1,1,2,3,3,3,3,NA,NA,NA,2,1,1,NA,NA,1,1,1,2,3,NA,3,1,1,2,2,1,4,9,2,NA,8,8,8,5,2,2,NA,NA,NA,3,3,1995,1,12,5,1,3,NA,NA,9,3,1,7,4,4,4,1,2,7100,3,1,8,4,"12/02/2013",66,6,2,1,12,1,1,6,100,4,2,4,4,2,2,3,3,2,3,1,4,3,2,3,8
"1602","18/01/2013",13190,1,99,5,2,1,5,9,16,4,3,3,4,2,4,4,1,2,3,4,3,1,9,1,4,3,1,1,9,NA,NA,NA,4,1,4,9,9,4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,99,2,9,1,9,9,9,3,1,1,9,9,1,1,NA,NA,NA,4,1,1,NA,NA,1,1,7,7,1,NA,4,9,2,1,2,4,4,1,9,NA,8,8,8,1,2,2,1,1,NA,4,5,NA,NA,13,5,2,1,2,16,1,1,5,3,5,5,3,1,4,9300,1,1,4,4,"10/02/2013",56,5,2,1,13,1,7,6,7,4,3,4,4,3,2,2,4,3,4,3,3,5,9,1,4
"1603","18/01/2013",5771,1,26,2,2,1,2,3,45,2,2,4,2,2,2,2,1,2,4,3,3,2,3,1,4,4,1,1,4,NA,NA,NA,4,1,3,2,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,1,1,1,3,3,1,1,1,3,2,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,7,98,1,NA,4,3,2,1,3,4,4,1,2,NA,8,3,1,6,1,1,NA,NA,NA,4,5,NA,NA,15,6,2,1,1,13,2,4,98,2,2,99,3,1,4,3000,1,1,2,4,"07/02/2013",26,2,2,1,15,1,7,6,100,4,2,3,3,3,2,3,3,4,4,3,4,5,1,1,54
"1604","18/01/2013",12323,2,74,7,1,1,3,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,5,0,5,0,0,NA,NA,NA,3,3,6,5,8,0,0,100,NA,NA,NA,2,1,2,2,2,3,3,2,4,5,1,1,2,2,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,4,3,4,1,2,2,97,4,3,1,3,1,1,4,NA,NA,NA,NA,NA,9,8,8,8,5,2,2,NA,NA,NA,3,3,2000,1,7,2,1,3,NA,93,9,2,1,7,5,9,4,1,2,70,3,1,52,4,"12/02/2013",75,7,1,1,7,2,98,1,100,9,9,9,9,9,4,1,4,5,3,9,9,4,9,3,52
"1605","18/01/2013",15592,2,22,1,2,1,2,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,7,0,6,0,0,0,0,NA,NA,NA,7,0,6,0,8,0,0,100,NA,NA,NA,1,5,2,2,2,2,2,2,4,4,2,3,3,3,1,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,5,2,4,2,2,1,1,4,3,1,3,3,2,1,NA,NA,NA,NA,NA,3,8,8,8,6,1,1,NA,NA,NA,1,3,2003,1,12,3,1,1,1,84,2,1,5,7,4,4,3,1,1,8300,3,1,54,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","18/01/2013",14164,2,40,4,2,1,5,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,0,1,1,1,4,0,NA,NA,NA,5,0,1,1,5,4,1,100,NA,NA,NA,2,5,2,5,4,3,3,5,5,5,1,3,3,3,1,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,5,2,4,1,2,2,99,2,3,1,3,1,1,2,NA,NA,NA,NA,NA,3,8,8,8,1,2,2,1,2,99,2,3,1993,1,13,6,9,6,NA,31,2,3,2,2,4,5,4,1,2,7900,3,1,3,4,"12/02/2013",40,4,2,1,12,1,99,6,99,4,4,3,3,2,4,3,4,2,2,2,2,3,2,3,3
"1607","18/01/2013",12560,2,66,6,2,1,3,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,99,99,0,3,0,NA,NA,NA,5,3,2,0,8,3,0,100,NA,NA,NA,2,5,2,3,1,1,2,4,4,2,2,1,1,1,3,4,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,1,2,4,4,1,1,1,99,99,4,1,2,2,1,3,NA,NA,NA,NA,NA,3,8,8,8,1,2,1,2,2,99,1,3,1999,1,16,7,1,4,NA,NA,9,3,3,4,99,2,4,1,1,7400,3,1,72,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","18/01/2013",12578,2,56,5,2,1,3,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,4,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,8,8,0,0,0,8,0,NA,NA,NA,6,8,0,0,8,8,0,100,NA,NA,NA,3,3,2,3,3,1,4,1,1,1,2,1,1,3,1,1,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,5,4,4,2,2,1,1,4,3,1,4,1,1,4,NA,NA,NA,NA,NA,3,8,8,8,1,2,1,2,2,1,1,3,2002,1,12,5,2,3,NA,NA,9,3,2,4,1.5,2,4,1,1,8200,3,1,4,4,"07/02/2013",56,5,2,9,12,1,1,5,1,3,3,9,9,9,9,9,4,4,4,3,4,3,22,3,4
"1609","18/01/2013",14816,2,33,3,1,1,2,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,0,0,0,0,NA,NA,NA,3,0,4,0,6,0,0,100,NA,NA,NA,1,1,5,4,3,4,4,2,2,5,3,2,4,4,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,1,3,1,4,1,1,2,3,97,4,2,3,1,1,2,NA,NA,NA,NA,NA,2,8,8,8,1,2,2,2,1,3,2,3,2005,1,15,5,2,1,1,61,1,1,7,5,4,4,3,3,1,4000,3,1,77,4,"03/02/2013",33,3,1,1,15,1,3,4,3,2,4,3,4,3,4,1,4,5,4,5,4,4,18,3,77
"1610","18/01/2013",14443,2,37,3,1,1,2,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,99,99,99,99,99,99,99,NA,NA,NA,7,3,5,3,6,5,4,4,NA,NA,NA,2,1,1,2,2,2,2,4,4,4,1,2,3,2,2,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,1,6,1,4,1,2,2,97,10,4,3,3,2,1,2,NA,NA,NA,NA,NA,3,8,8,8,1,2,2,2,2,97,2,3,1990,1,17,7,1,1,1,2,2,1,7,5,4,4,3,1,1,7400,3,1,9,4,"04/02/2013",38,3,1,1,19,1,4,1,4,4,4,3,4,1,4,1,2,4,4,3,4,4,2,3,54
"1611","18/01/2013",13889,2,44,4,2,1,2,1,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,1,10,4,0,10,10,0,0,NA,NA,NA,10,0,0,0,0,0,0,4,NA,NA,NA,2,2,2,5,1,5,5,5,9,1,1,9,1,1,1,1,1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5,4,5,1,2,1,1,1,2,1,1,4,4,1,2,NA,NA,NA,NA,NA,3,8,8,8,1,2,2,2,1,99,3,5,NA,NA,12,3,2,1,1,99,9,1,97,4,99,99,4,1,9,2200,1,1,8,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","18/01/2013",15433,2,24,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,7,5,10,3,0,1,NA,NA,NA,8,6,4,1,10,0,9,99,NA,NA,NA,2,3,2,3,3,2,2,4,4,3,1,2,2,4,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,4,1,4,5,1,1,1,97,97,2,3,1,2,1,4,NA,NA,NA,NA,NA,2,8,8,8,6,1,1,NA,NA,NA,2,4,NA,NA,13,6,1,1,2,31,1,1,3,7,4,6,4,1,2,9000,1,1,52,4,"03/02/2013",24,2,2,1,12,1,5,5,100,4,4,4,4,2,4,2,4,4,3,3,4,5,2,1,52
"1613","18/01/2013",15089,2,29,2,2,1,3,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,3,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,4,3,99,99,99,99,99,99,99,NA,NA,NA,99,99,99,99,99,99,99,99,NA,NA,NA,1,3,2,4,5,1,1,1,1,2,3,4,4,1,1,1,4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,5,5,3,1,1,1,99,2,9,3,3,1,1,2,NA,NA,NA,NA,NA,3,8,3,2,1,2,2,2,1,91,1,4,NA,NA,15,5,1,1,2,31,2,1,8,4,4,4,2,1,1,9700,1,1,9,4,"04/02/2013",29,2,2,1,15,1,1,2,1,4,4,4,5,2,2,2,3,2,2,3,3,5,2,1,52
"1614","20/01/2013",15057,2,29,2,1,1,5,4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,2,NA,NA,NA,10,8,5,3,0,4,4,NA,0,NA,NA,10,8,6,6,3,5,3,2,2,2,5,5,5,5,1,1,1,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,2,6,1,3,4,3,1,8,8,7,3,1,3,2,1,NA,NA,NA,NA,NA,1,8,3,1,6,1,1,NA,NA,NA,1,NA,NA,NA,18,8,1,1,1,36,1,1,3,7,1,1,1,5,1,4000,2,2,54,4,"11/02/2013",29,2,1,4,16,1,8,6,100,2,4,3,4,1,5,1,1,5,3,5,3,4,17,2,54
"1615","20/01/2013",15970,2,19,1,2,1,2,2,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,8,5,3,5,5,0,0,NA,NA,NA,8,4,3,6,7,5,5,100,NA,NA,NA,2,2,2,5,3,2,2,3,1,2,3,3,3,3,1,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,1,1,4,1,2,1,97,98,1,3,4,1,4,1,NA,NA,NA,NA,NA,1,8,4,8,6,1,1,NA,NA,NA,3,4,NA,NA,12,4,2,5,NA,44,1,1,98,2,4,7,3,1,2,3000,1,1,2,4,"29/01/2013",19,1,2,1,12,1,1,6,1,4,2,9,3,3,3,3,4,3,2,2,3,3,1,1,2
"1616","20/01/2013",15428,2,24,2,2,1,3,3,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,6,3,9,5,7,3,NA,NA,NA,7,7,4,4,3,4,8,3,NA,NA,NA,5,3,2,4,3,3,3,2,2,5,2,1,2,1,1,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,5,5,4,1,2,1,5,2,2,3,4,3,1,3,NA,NA,NA,NA,NA,1,8,3,1,6,1,1,NA,NA,NA,3,4,NA,NA,15,7,2,5,NA,NA,9,5,97,7,7,6,3,1,2,7100,1,1,54,4,"29/01/2013",24,2,2,1,15,1,1,1,100,2,4,4,5,2,5,2,3,4,4,4,2,4,2,1,54
"1617","20/01/2013",15434,2,25,2,2,1,2,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,0,5,8,3,5,0,NA,NA,NA,9,0,5,3,7,5,8,100,NA,NA,NA,2,1,2,3,3,2,2,2,1,4,1,1,2,1,1,1,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,5,6,4,1,2,1,99,99,2,1,4,3,4,1,NA,NA,NA,NA,NA,3,2,8,1,6,1,1,NA,NA,NA,2,3,1990,1,15,6,1,5,NA,44,1,1,3,7,2,1,3,1,1,7400,1,1,50,4,"05/02/2013",25,2,2,1,15,1,99,6,100,4,5,5,4,4,3,2,4,3,4,2,4,2,2,1,50
"1618","20/01/2013",15479,2,24,2,1,1,3,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,4,2,0,0,4,6,NA,NA,NA,7,6,9,0,3,5,7,2,NA,NA,NA,2,3,1,2,2,1,2,2,5,3,3,1,1,1,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,6,4,3,2,2,1,20,3,3,2,4,1,1,2,NA,NA,NA,NA,NA,2,1,3,1,6,1,1,NA,NA,NA,1,3,1992,1,12,4,2,2,2,17,2,1,7,2,4,3,3,1,1,9600,1,1,54,4,"29/01/2013",24,2,1,1,12,1,20,4,98,2,3,3,4,2,4,1,2,5,4,4,2,4,2,1,54
"1619","20/01/2013",15287,1,27,2,2,1,2,2,1,4,3,3,2,1,1,2,3,4,2,1,2,1,2,2,2,3,2,2,3,NA,NA,NA,1,2,1,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,1,3,3,1,1,2,2,1,1,NA,NA,NA,4,1,2,NA,NA,2,1,97,2,4,NA,4,2,1,2,2,2,2,3,3,NA,1,3,8,6,1,1,NA,NA,NA,2,1,1997,NA,15,6,1,1,1,46,2,1,2,1,4,5,3,1,2,8300,1,1,52,4,"11/02/2013",27,2,2,1,15,1,1,6,100,4,4,4,4,3,4,4,4,4,4,3,4,1,2,1,52
"1620","20/01/2013",13107,1,57,5,2,1,2,3,1,2,3,4,3,1,1,3,2,4,1,3,1,1,3,2,3,3,9,2,3,NA,NA,NA,2,9,3,3,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,1,1,1,1,1,1,1,3,3,1,1,NA,NA,NA,3,1,4,NA,NA,1,1,7,7,1,NA,4,2,1,2,2,2,2,9,3,NA,8,8,8,1,2,2,3,1,NA,3,1,1953,NA,9999,3,1,4,NA,NA,9,3,4,1,3,3,3,1,3,8000,1,1,77,4,"30/01/2013",57,5,2,1,10,2,97,6,99,5,3,4,3,3,4,4,4,4,4,3,2,3,1,1,77
"1621","20/01/2013",15651,2,21,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,4,4,6,2,0,0,NA,NA,NA,9,7,5,5,4,2,7,2,NA,NA,NA,2,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,5,4,4,1,2,1,1,94,2,1,4,1,1,2,NA,NA,NA,NA,NA,4,8,8,8,6,1,1,NA,NA,NA,2,4,NA,NA,12,4,2,1,1,13,2,1,4,1,5,4,2,1,1,8300,1,1,3,4,"31/01/2013",21,1,2,1,12,1,2,1,100,4,5,5,4,3,4,3,3,5,4,4,4,4,2,1,52
"1622","20/01/2013",13785,1,46,4,2,1,2,3,25,4,2,4,3,2,3,2,1,3,4,2,1,1,1,3,2,2,2,3,2,NA,NA,NA,3,3,3,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,2,1,1,2,2,3,3,2,2,1,1,NA,NA,NA,4,5,4,NA,NA,2,1,97,3,4,NA,4,1,4,1,2,1,2,3,3,NA,8,3,1,1,2,2,2,1,NA,1,5,NA,NA,17,8,1,1,1,22,1,1,10,4,6.5,6,3,1,1,1263,1,1,50,4,"30/01/2013",46,4,2,1,17,1,4,2,3,2,4,4,4,2,4,2,4,5,5,3,4,4,6,1,50
"1623","20/01/2013",14463,2,37,3,2,1,4,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,1,3,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,99,99,99,99,10,99,99,NA,NA,NA,0,0,0,9,0,0,0,100,NA,NA,NA,5,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,1,1,2,7,7,9,3,4,9,1,4,NA,NA,NA,NA,NA,9,9,9,9,1,2,2,2,1,7,4,4,NA,NA,12,3,2,4,NA,91,9,1,98,2,4,6,9,1,4,7900,1,1,73,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","20/01/2013",15375,1,25,2,1,1,5,4,30,3,2,4,4,2,1,2,1,2,3,4,1,1,3,1,4,4,1,2,3,NA,NA,NA,4,3,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,2,1,2,1,1,1,2,1,1,2,2,1,1,NA,NA,NA,4,4,5,NA,NA,2,1,10,97,1,NA,4,3,4,2,3,2,3,4,4,NA,1,2,1,6,1,1,NA,NA,NA,3,4,NA,NA,12,3,1,6,NA,42,2,1,8,1,3.5,5,3,1,2,5000,1,1,3,4,"31/01/2013",25,2,1,1,12,1,10,2,100,3,4,4,4,2,4,3,4,5,5,2,2,4,2,1,3
